page,row,date,time,title,body
216,7,"2018-08-20","08:57:04","금호산업, 동북선경전철과 1878억 공급계약... 매출비 14%","▶8,600조원 바이오 시장 열린다! 3,000% 제2의 셀트리온은?      [아이투자 한정석 기자]금호산업(002990)은 20일 동북선경전철과 1878억671만원 규모의 공급계약을 체결했다고 공시했다. 계약 내용은 동북선 도시철도 민간투자사업 건설공사 공급계약이다.  이번에 체결한 공급계약 금액은 최근 매출액1조2979억원 대비 14.47% 규모다.  금호산업은 올해 1월1일 부터 8월 20일까지 총 6건, 누적 금액으론 8644억9637만원의 공급계약을 공시했다. 이는 전년 동기 공급계약 공시 금액 6459억8960만원 대비 33.8% 증가한 수치다.  금호산업은 올해 2분기 연결기준 잠정 매출액이 3455억8400만원으로 전년 동기 2995억5300만원 대비 15.3% 늘었다. 같은기간 영업이익은 121억8300만원으로 전년 동기 87억2200만원 대비39.6% 늘었다. 지배지분 순이익은 -51억7700만원으로 전년 동기 -200억800만원에 이어 적자를 지속했다.  지난 17일 주가는 전일대비 1.36% 하락한 1만850원으로 마감했다. 전일 종가 기준 주가수익배수(PER)는 6.4배, 주가순자산배수(PBR)는 1.02배, 자기자본이익률(ROE)은 16.0%다.   → 전 종목 계약공시속보 바로가기(https://goo.gl/V29Fsk)   이 기사는 투자 참고용으로 이를 근거로 한 투자 손실에 대해 책임을 지지 않습니다. 기사는 아이투자(www.itooza.com)가 제공한 것으로 저작권은 아이투자에 있습니다. 기사 내용 관련 문의는아이투자로 문의하시기 바랍니다.    ▶삼성, '제2의 반도체 키운다' 1,700% 제2의 신라젠은? ▶이 종목 하나면 억대계좌 달성 가능! <3시간만 무료공개>   ＜ⓒ종합 경제정보 미디어 이데일리 - 무단전재 & 재배포 금지＞    "
217,1,"2018-08-20","08:55:19","[은가격] 온스당 14.62달러…0.54%↓","▶8,600조원 바이오 시장 열린다! 3,000% 제2의 셀트리온은?      [아이투자 이주현 연구원]뉴욕상품거래소(COMEX) 기준 은 8월물 인도분 가격은 17일(현지시각) 전일대비 0.54%(0.08달러) 내린 온스당 14.62달러를 기록했다.         이 기사는 투자 참고용으로 이를 근거로 한투자 손실에 대해 책임을 지지 않습니다. 기사는 아이투자(www.itooza.com)가 제공한 것으로 저작권은 아이투자에 있습니다. 기사 내용 관련문의는 아이투자로 문의하시기 바랍니다.    ▶삼성, '제2의 반도체 키운다' 1,700% 제2의 신라젠은? ▶이 종목 하나면 억대계좌 달성 가능! <3시간만 무료공개>   ＜ⓒ종합 경제정보 미디어 이데일리 - 무단전재 & 재배포 금지＞    "
217,2,"2018-08-20","08:55:16","[외인 매집 동향] 삼화전기 지분 3.23% 매수…주가 3.1%↓","▶8,600조원 바이오 시장 열린다! 3,000% 제2의 셀트리온은?      [아이투자 하지민 연구원]20일 아이투자(www.itooza.com)가 최근 20일(거래일 기준) 동안 외인 투자자의 지분율 변동을 체크한 결과 삼화전기(009470) 지분 3.23%를 순매수한 것으로 나타났다. 삼화전기는 전일 2만7600원(▽3.1%, 직전일 대비) 에 장을 마감했다.   최근 20일 외인 순매수 지분율이 높은 종목으로는 1위 키이스트(054780)(4.81%)에 이어 골드퍼시픽(038530)(4.55%), 서울옥션(063170)(4.45%) 등이 상위권에 올랐다.         이 기사는 투자 참고용으로 이를 근거로 한 투자 손실에 대해 책임을 지지 않습니다. 기사는 아이투자(www.itooza.com)가 제공한 것으로 저작권은 아이투자에 있습니다. 기사 내용 관련 문의는 아이투자로 문의하시기 바랍니다.    ▶삼성, '제2의 반도체 키운다' 1,700% 제2의 신라젠은? ▶이 종목 하나면 억대계좌 달성 가능! <3시간만 무료공개>   ＜ⓒ종합 경제정보 미디어 이데일리 - 무단전재 & 재배포 금지＞    "
217,3,"2018-08-20","08:55:13","[금가격] 온스당 1176.5달러…0.03%↑","▶8,600조원 바이오 시장 열린다! 3,000% 제2의 셀트리온은?      [아이투자 이주현 연구원]뉴욕상품거래소(COMEX) 기준 금 8월물 인도분 가격은 17일(현지시각) 전일대비 0.03%(0.3달러) 오른 온스당 1176.5달러를 기록했다.        이 기사는 투자 참고용으로 이를 근거로 한 투자 손실에 대해 책임을 지지 않습니다. 기사는 아이투자(www.itooza.com)가 제공한 것으로 저작권은 아이투자에 있습니다. 기사 내용 관련 문의는 아이투자로 문의하시기 바랍니다.    ▶삼성, '제2의 반도체 키운다' 1,700% 제2의 신라젠은? ▶이 종목 하나면 억대계좌 달성 가능! <3시간만 무료공개>   ＜ⓒ종합 경제정보 미디어 이데일리 - 무단전재 & 재배포 금지＞    "
217,4,"2018-08-20","08:55:11","[기관 매도 동향] 피엔티 4.73% 매도…주가 2.5%↓","▶8,600조원 바이오 시장 열린다! 3,000% 제2의 셀트리온은?      [아이투자 하지민 연구원]20일 증권업계에 따르면 기관 투자자는 최근 20일(거래일 기준)에 걸쳐 피엔티(137400) 지분 4.73%를 순매도했다. 피엔티는 전일 1만3550원(▽2.5%, 직전일 대비)에 장을 마감했다.   최근 20일 기관 순매도 지분율이 높은 종목으로는 1위 삼화콘덴서(001820)(-7.92%)에 이어 나노신소재(121600)(-6.43%), 덱스터(206560)(-6.36%) 등이 상위권에 올랐다.         이 기사는 투자 참고용으로 이를 근거로 한 투자 손실에 대해 책임을 지지 않습니다. 기사는 아이투자(www.itooza.com)가 제공한 것으로 저작권은 아이투자에 있습니다. 기사 내용 관련 문의는 아이투자로 문의하시기 바랍니다.    ▶삼성, '제2의 반도체 키운다' 1,700% 제2의 신라젠은? ▶이 종목 하나면 억대계좌 달성 가능! <3시간만 무료공개>   ＜ⓒ종합 경제정보 미디어 이데일리 - 무단전재 & 재배포 금지＞    "
217,5,"2018-08-20","08:55:08","[퀵리포트] 대웅제약, ""매수"" 유지..목표가 27만원 유지-NH證","▶8,600조원 바이오 시장 열린다! 3,000% 제2의 셀트리온은?      [아이투자 강해자 기자]NH투자증권은 20일 대웅제약(069620)에 대한 투자의견을 매수, 목표가를 27만원으로 제시했다. 이 증권사가 제시한 이전 목표가는 이번과 동일한 27만원이다.  NH투자증권 구완성 연구원이 작성한 대웅제약 리포트 주요내용은 아래와 같다.  ▶ 예상보다 빨랐던 캐나다 승인: 지난주 금요일 나보타의 캐나다 허가 성공  ▶ 당일 Evolus 주가는 +5.2% 상승 마감. Clarion 통해서 캐나타 판매 예정  ▶ 미국 허가 늦어도 내년 1월, 유럽 허가 내년 상반기 가능  ▶ 신약 파이프라인 HL-036, 10월 학회 모멘텀 기대  ▶ 미국 허가 가능성 고조 판단, 제약업종 Top-pick 유지                    지난 17일 주가는 전일대비 2.15% 상승한 19만원으로 마감했다. 전일 종가 기준 주가수익배수(PER)는 70.8배, 주가순자산배수(PBR)는 4.26배, 자기자본이익률(ROE)은 6.0%다.  → [바로가기] 전 증권사 보고서 원문서비스 ‘와이즈리포트’  http://www.wisereport.co.kr/   이 기사는 투자 참고용으로 이를 근거로 한 투자 손실에 대해 책임을 지지 않습니다. 기사는 아이투자(www.itooza.com)가 제공한 것으로 저작권은 아이투자에 있습니다. 기사 내용 관련 문의는 아이투자로문의하시기 바랍니다.    ▶삼성, '제2의 반도체 키운다' 1,700% 제2의 신라젠은? ▶이 종목 하나면 억대계좌 달성 가능! <3시간만 무료공개>   ＜ⓒ종합 경제정보 미디어 이데일리 - 무단전재 & 재배포 금지＞    "
217,6,"2018-08-20","08:55:06","[기관 매집 동향] 코미코 1.86% 매수…주가 0.4%↓","▶8,600조원 바이오 시장 열린다! 3,000% 제2의 셀트리온은?      [아이투자 하지민 연구원]20일 증권업계에 따르면 기관 투자자는 최근 20일(거래일 기준)에 걸쳐 코미코(183300) 지분 1.86%를 순매수했다. 코미코는 전일 3만원(▽0.4%, 직전일 대비)에 장을 마감했다.   최근 20일 기관 순매수 지분율이 높은 종목으로는 1위 SG(255220)(5.70%)에 이어 코나아이(052400)(5.01%), 현대로템(064350)(4.00%) 등이 상위권에 올랐다.         이 기사는 투자 참고용으로 이를 근거로 한 투자 손실에 대해 책임을 지지 않습니다. 기사는 아이투자(www.itooza.com)가 제공한 것으로 저작권은 아이투자에 있습니다. 기사 내용 관련 문의는 아이투자로 문의하시기 바랍니다.    ▶삼성, '제2의 반도체 키운다' 1,700% 제2의 신라젠은? ▶이 종목 하나면 억대계좌 달성 가능! <3시간만 무료공개>   ＜ⓒ종합 경제정보 미디어 이데일리 - 무단전재 & 재배포 금지＞    "
217,7,"2018-08-20","08:55:00","김진표 ""금융실명제 등 경제개혁 주도 경험..민생 살리겠다""","[서울=뉴스핌] 김선엽 기자 = 김진표 더불어민주당 당대표 후보가 고용쇼크와 관련해, 관료로서 과거 경제개혁 경험을 거론하며 문재인 대통령과 일자리 문제를 해결하겠다고 주장했다.  김 후보는 20일 자신의페이스북을 통해 ""일요일 저녁 청년들과 마주앉아 대화의 시간을 가졌습니다.""라며 ""청년들의 고민을 들을 때마다 경제를 살려야함을 절실히느낍니다.""라고 말했다.  이어 ""경제 구조를 재벌중심에서 중소벤처중심으로 바꿔 새로운 혁신성장의 동력을 일으켜야 경제가 살아납니다.""라며 ""청년들에게 행복한 일자리를 만들어 줄 수 있습니다.""라고 설명했다.  그는 ""문재인 대통령과 함께 우리 경제를 꼭살려내겠습니다.""라며 ""질 좋은 일자리를 만들어 내겠습니다.""라고 다짐했다.   [서울=뉴스핌] 김학선 기자 = 김진표 더불어민주당 당대표 후보가 19 일 서울 여의도의 한 식당에서 기자간담회를 하고 있다. 2018.08.19 yooksa@newspim.com   또 ""금융실명제·부동산실명제·재벌개혁·금융개혁을 주도하고 주 5일제근무를 안착시킨 개혁의 경험을 가진 저 김진표만이 할 수 있습니다.""라고 강조했다.  김 후보는 ""오늘 청년들에게 약속했습니다.""라며 ""당대표가 되면 당대표 직속 2030청년대책 TF팀을 만들어 최저임금, 대학등록금, 청년일자리, 주거문제 등 청년들의 고민을 함께 해결하겠습니다.""라고 밝혔다.  이어 ""당직 구성에 있어 청년비율을 15% 확대하고 국회의원 청년후보자 추천도 확대하겠습니다.""라며 ""당대표 직속 일자리위원회를 신설하고 청년 정치인을 위한 교육 프로그램도 대폭 강화하겠습니다.""라고 언급했다.  마지막으로 ""청년이 희망입니다.""라며 ""청년들의 눈물을 닦아주고 열정을 꽃피우게 하는 당대표가 되겠습니다.""라고 글을 맺었다.  sunup@newspim.com 이해찬 ""고용악화, 朴-李 정부탓""..김진표 ""최저임금 때문 아냐"" [사진] 김진표 당대표 후보 기자간담회 [여론조사] 與 차기 당대표…이해찬 38.5% 선두, 김진표에 9.8%p 앞서       ▶""더 빠질 곳이 없는"" 100원대 초저평가 바이오株 <선착순 30명 공개>  ▶ 백만원으로 35억 주식 잭팟 성공한 김모씨 화제! [내용보기]  ★세력 입성 전, 집중공략! 20인의 전문가가 만장일치한 급등 유력株 ""오늘""만 전격공개!"
218,1,"2018-08-20","08:51:58","SK이노 계열사들 “올해도 억대 연봉 쏜다”","3년 연속 3조 원의 영업이익을 바라보고 있는 SK이노베이션이 자사와 석유화학 자회사 직원들에게 올해도 평균 1억 원이 넘는 보수를 지급할전망이다.   20일 관련업계에 따르면 SK이노베이션은 50~60달러대의 박스권을 형성하던 안정적인 유가 흐름과 견조한 수요에 힘입어 2016년 첫 영업이익 3조 원의 시대를 열었다. 지난해에는 역대 최대인 3조2344억 원의 영업이익을 냈다.   SK이노베이션의 호실적에 따라 SK이노베이션 및 계열사들의 1인 당 평균 연봉도 나란히 상승 곡선을 그려왔다.   실제로 SK이노베이션이 첫 3조 원의 영업이익을 기록했던 2016년 이후 SK이노베이션과 그 계열사들은 나란히 모두 억대 연봉을 지급했다. 이후 실적이 거듭 상승하면서 직원들의 평균 급여도 오름세를 탔다.   올해 역시 변수는 없을 것으로 보인다. 이들 회사 직원들은 올해에도 평균 1억 원이 넘는 연봉을 무난히 수령할 것으로 보인다.   이미 SK이노베이션과 석유화학 계열사들은 올해 상반기에만 직원들에게 모두 7000만 원이 넘는 보수를 지급했다. 지난해 SK이노베이션이 사상 최대 실적을 기록함에 따라 올해 초 직원들에게 대규모 성과급이 지급됐다.   금융감독원에 따르면 SK이노베이션은 올해 상반기 직원들에게 1인 당 평균 7200만 원의 급여를 지급했다. 1억1100만 원의 1인 당 평균 연봉을 기록했던 지난해 상반기(7100만 원)를 소폭 상회하는 금액이다.   나머지 석유화학 계열사인 SK에너지, SK종합화학, SK인천석유화학 역시 올해 상반기 직원들에게 각각 평균 8900만 원, 8600만 원, 8800만 원을 지급하면서 무난히 억대 연봉을 유지할 것으로 예상된다.   한편 업계에서는 SK이노베이션이 올해에도 영업이익 3조 원을 시현할 수 있을 것으로 기대하고 있다. 올해 상반기 SK이노베이션은 1조5632억원의 영업이익을 냈다. 역대 최대 실적(3조 2344억 원)을 기록했던 지난해 상반기 영업이익(1조4231억 원)보다 1401억 원이 늘어난 수치다.  변효선 기자(hsbyun@etoday.co.kr)    [종목기사]  ☞ [시황_개장] 코스피 2240.4p, 기관 순매도에 하락세 (▼0.4p, -0.02%)   ☞ SK이노, VR기법 적용한 기업PR 캠페인 5 편 론칭  ☞ [시황_장마감] 코스피 2258.91p, 상승(▲10.46p, +0.47%)마감. 기관 +908억, 외국인 -109억, 개인 -1301억  ☞ [시황_정오] 코스피 2252.56p, 상승세 ( ▲4.11p, +0.18%) 지속  ☞ 2020년 ‘세계 최대’ 중국 배터리 시장열린다…국내업체 출동 준비   [오늘의 핫클릭]  ☞'금주의 주식 성공기' 퇴직 후 백만원으로 35억 벌게 된 60대 남성 화제!  ☞안희정 무죄 판결, 김지은 '그루밍' 상태 인정 안해…'그루밍' 뜻은?  ☞태풍 '솔릭' 한반도 관통 예측, 현재위치는?… 22일 밤 제주 도착  ☞서울대공원 50대 초반 남성 시신 발견…전문가 ""시신 유기 장소, 범죄자와 밀접한 관련성""  ☞""내년 D램 가격, 올해보다 하락할 전망""    ☞“제2의 셀트리온 등장” 백만원 투자로 억대가...?  ☞[카톡방] 무료 주식 카톡방 신청자수 38만 명 돌파 <업계 최대 카톡방> →카톡방 입장하기!         Copyrightⓒ이투데이, All rights reserved. (무단 전재 및 재배포 금지)   프리미엄 경제신문 이투데이    "
218,2,"2018-08-20","08:51:46","내년 고1·고2·고3 학생들, 각각 다른 수능 공부한다","교육부가 최근 대입제도 개편방향을 발표하면서 2022학년도까지 대학수학능력시험의 출제범위가 확정됐다.   2018학년도 수능부터 2020학년도 수능까지는 출제범위나 선택과목, 평가방식이 크게 바뀌지 않은 것과 달리 내년 고등학교에서는 1∼3학년 학생들이 각각 출제범위가 다른 대학수학능력시험을 준비하는 상황이 벌어지게 됐다.   20일 교육계에 따르면 교육부가 2021학년도 수능을 개편하려다 출제범위만 조정하고 2022학년도부터 새 대입제도를 적용하기로 하면서 두 해연속 수능 영역별 출제범위와 평가방식에 변화가 생기게 됐다.   내년 고3 학생들이 치를 2020학년도 수능의 경우 국어영역은 화법과 작문, 문학, 독서와 문법 등 3개 과목이 출제범위다.   이공계열에 진학할 학생들이 주로 응시하는 수학 가형은 미적분Ⅱ, 확률과 통계, 기하와 벡터에서 출제되고, 인문사회계열에 진학할 학생들이 주로 치르는 수학 나형은 수학Ⅱ와 미적분Ⅰ, 확률과 통계에서 출제된다.   탐구영역은 계열별로 사회탐구 9과목, 과학탐구 8과목, 직업탐구 10과목 가운데 최대 2과목을 택할 수 있다.   이에 비해 내년 고2 학생들이 치를 2021학년도 수능은 수학을 중심으로 출제범위가 다소 바뀐다.   수학 가형의 출제범위는 수학Ⅰ, 미적분, 확률과 통계다.   수학 나형의 출제범위는 수학Ⅰ, 수학Ⅱ, 확률과 통계인데 '지수함수와 로그함수', '삼각함수' 등 기존 수학 나형에 포함되지 않았던 내용이추가됐다.   국어는 화법과 작문, 문학, 독서, 언어(문법)에서 출제된다.   출제범위는 같지만, 기존 '독서와 문법' 과목이 '독서', '언어와 매체'로 나뉘면서 이전보다 1과목을 더 수강해야 한다.   내년 고1 학생들이 치를 2022학년도 수능은 변화의 폭이 크다.   수학에서 공식적으로 문과와 이과의 구분이 폐지된다. 학생들은 수학Ⅰ과 수학Ⅱ를 출제범위로 하는 공통과목 시험을 치르고, 확률과 통계,미적분, 기하 가운데 1개를 필수선택과목으로 치르게 된다.   기하가 다시 선택과목으로 들어간 점이 눈에 띈다.   국어의 경우 독서, 문학은 공통과목으로, 화법과 작문, 언어와 매체 가운데 1개 과목은 필수선택과목으로 치르게 된다.   탐구영역 역시 문·이과 구분이 폐지되면서 사회 9과목과 과학 8과목 등 17개 과목 가운데 최대 2개를 택할 수 있게 됐다.   기존까지 절대평가였던 영어, 한국사 외에 제2외국어/한문도 절대평가로 바뀐다.    [디지털뉴스국]      ☞ 기습급등 예상! 월요일 시초가에 반드시 공략해라!!! ☞ 조용히 사서 묻어놔라! 8月 정말 큰돈 된다! ☞ 종잣돈 500만원 있으면, 매수해서 묻어둬라! 8월 큰돈 된다! ☞ 8月 반드시 주목해야될 Best 종목!!      [ⓒ 매일경제 & mk.co.kr, 무단전재 및 재배포 금지]"
218,3,"2018-08-20","08:51:42","현대차증권 ""미중 무역전쟁 쉽게 사그라들지 않을 것""","현대차증권 ""미중 무역전쟁 쉽게 사그라들지 않을 것""    (서울=연합뉴스) 박상돈 기자 = 현대차증권은 20일 미중 무역분쟁이 쉽게 사그라들지 않을 것으로 전망했다.  김지만 책임연구원은 ""8월 말~9월 사이에는 미국으로 수입되는 모든 차량에 대한 자동차 관세 문제가 있으며 10월 중에는 재무부의 환율보고서 발표가 예정돼 있다""고 설명했다.  김 연구원은 ""자동차 관세 문제의 경우 결론뿐만 아니라 일정도 불확실한 상황""이라며 ""미국 상무부의 결과가 나온다는 사실만으로도 우려는 확대될 수 있다""고 분석했다.  그는 또 ""미국과 중국의 무역 갈등이 더 심화하는 경우 극단적 조치로 조건을 변경해 중국을 환율조작국으로 지정하는 방법이 있겠지만일단 가능성은 작아 보인다""고 진단했다.  그는 ""미국의 중간선거가 끝나면 갈등은 완화하겠지만 도널드 트럼프 정부가 원하는 것이 확실하고 2년 후 재선이 있다는 점에서 완전한불확실성 해소는 아닐 것""이라고 덧붙였다.  kaka@yna.co.kr   (끝)    <긴급속보 SMS 신청> <포토 매거진> < M-SPORTS >   <저작권자(c) 연합뉴스, 무단 전재-재배포 금지>"
218,4,"2018-08-20","08:51:38","국내 주식형 펀드 이틀 연속 자금 순유출","코스피 하락에 국내 주식형 펀드에서 이틀 연속 자금이 빠져나갔다. 20일 금융투자협회에 따르면 지난 16일 상장지수펀드(ETF)를 제외한 국내 주식형 펀드에서 34억원이 순유출됐다. 184억원이 새로 설정됐고, 218억원이 환매로 빠져나갔다. 코스피가 하락하자 추가 하락을 염두에 둔 환매가 이뤄진 것으로 풀이된다. 해외 주식형 펀드도 29억원이 이탈하며 사흘째 순유출세를 보였다. 수시 입출금식 상품인 머니마켓펀드(MMF) 에는 7,581억원이 순유입됐다. MMF 설정액은 129조2,662억원, 순자산은 130조3,716억원으로 각각 증가했다. /김보리기자 boris@sedaily.com    ▶▶ [SECRET] 2018년 정부 정책 최대 수혜주 TOP 10 大공개! (바로 확인)  ▶▶ 매수하면 100%수익! 인생역전가능한 종목! (막차 타실 분 클릭)    [ⓒ 서울경제, 무단 전재 및 재배포 금지]"
218,5,"2018-08-20","08:51:31","아시아나항공, 삼성전자-LG U+와 '아시아나 갤럭시 Note9' 출시","8월 24일부터 10월 10일까지 판매 5만 마일리지 공제 후 60만원 할인    /사진=fnDB  아시아나항공이 삼성전자, LG U+와 함께 '아시아나 갤럭시 Note9'을 출시한다고 20일 밝혔다. 아시아나 갤럭시 Note9은 아시아나 갤럭시 S7, S8, S9에 이어 네 번째로 출시된 아시아나항공 고객을 위한 전용 스마트폰이다. 스마트폰 부팅과 종료 시 아시아나항공 로고가 표출된다. 홈화면, 잠금화면, 아이콘디자인 등에 아시아나항공 전용 테마가 적용된 것이 특징이다. 이번에 출시한 제품의 통신사는 LG U+이며, 해당 기종은 갤럭시 Note9 128GB와 512GB이다. 5만 마일리지 공제 후 출고가에서 60만원 할인된 가격으로 단말기 구매가 가능하다. 현재 판매 중인 아시아나 갤럭시 S9과합쳐 선착순 5000대 한정이다.  아시아나 갤럭시 Note9은 아시아나항공 홈페이지 이벤트 페이지에서 지난 13일부터 사전 예약을 받았다. 오는 24일부터 10월 10일까지 한정된 기간 동안 정식 판매된다. 정식 판매 기간 동안 구매 고객에게는 추가로 소정의 사은품도 증정될 예정이다.  한편, 아시아나항공은 마일리지를 적립한 고객들이 이를 효율적으로 사용할 수 있도록 △기내면세점, 로고샵 △CGV영화관 △이마트 △금호리조트 △아시아나 홈페이지 내 위클리 딜즈 △에버랜드(11월 예정) 등과의 제휴를 통해 사용처를 지속 확대, 운영하고 있다. gmin@fnnews.com 조지민 기자  ▶ '모멘텀 노출 임박!' 저가 매집必 3분기 유망주 2선 (즉시 확인)) ▶ [내일 폭등] 예상종목 지금 공짜로 확인하세요! ""신청 즉시 무료발송 Click! >>>""   [파이낸셜뉴스 주요뉴스]  → 드루킹 폭로 ""2007년 한나라당, 30억으로 용산에서.."" → 월 450만원 벌던 물리치료사 남편이 돌연 직장 관둔 이유 → 우리집 개가 사고쳐도 보험처리 된다고요? → 文대통령 ""개발한다"" 한마디에 관심 폭발한 지역 → 여전히 판치는 불법웹툰.. 광고로 한달에 1억벌어  ▶ 이 종목 하나면 억대계좌 달성가능!<3시간만 무료공개>  ▶ [급등임박 공개] 2018년 하반기 ""정부정책"" 수혜주 TOP 10 긴급공개 >>> (바로확인)  ※ 저작권자 ⓒ 파이낸셜뉴스. 무단전재-재배포 금지 "
